water_availability,cleanliness_score,waste_level,hours_since_cleaning,odor_score,footfall,complaints,location_Urban,inspection_day,inspection_year,inspection_month,location_Semi-Urban,risk_level
2,9,6,4,9,916,7,False,22,2028,3,True,1
2,6,9,14,9,542,2,True,23,2028,3,False,1
2,9,5,29,7,74,2,False,24,2028,3,False,0
2,5,2,14,7,789,4,False,25,2028,3,True,1
2,7,8,9,3,84,4,False,26,2028,3,False,0
2,4,9,9,10,703,2,False,27,2028,3,True,1
2,7,10,26,2,291,1,True,28,2028,3,False,1
2,1,4,47,7,521,3,False,29,2028,3,True,1
1,7,6,42,9,681,3,False,30,2028,3,False,2
2,8,10,17,1,381,6,False,31,2028,3,True,1
2,5,8,41,4,165,0,False,1,2028,4,False,1
1,2,9,4,6,962,2,False,2,2028,4,False,2
2,5,5,46,7,228,1,True,3,2028,4,False,1
0,6,6,3,10,305,2,True,4,2028,4,False,1
2,2,4,29,7,29,5,False,5,2028,4,True,1
2,6,5,25,10,758,1,True,6,2028,4,False,1
2,6,7,21,2,205,4,False,7,2028,4,False,1
2,1,9,12,4,593,6,False,8,2028,4,False,1
2,1,10,1,5,616,2,True,9,2028,4,False,1
2,10,6,1,1,483,2,True,10,2028,4,False,0
2,3,6,45,1,153,4,False,11,2028,4,True,1
2,10,8,46,10,854,1,True,12,2028,4,False,1
2,10,4,48,3,828,3,False,13,2028,4,False,1
2,3,3,7,10,190,2,True,14,2028,4,False,1
2,4,7,10,3,232,7,False,15,2028,4,True,1
2,2,5,15,8,992,1,True,16,2028,4,False,1
2,9,2,40,9,549,3,False,17,2028,4,True,1
2,10,2,11,1,845,3,False,18,2028,4,True,0
2,7,6,46,2,521,5,False,19,2028,4,True,1
1,7,8,45,10,591,5,True,20,2028,4,False,2
2,6,1,23,2,619,3,False,21,2028,4,True,0
1,3,6,13,4,46,4,False,22,2028,4,False,1
1,6,2,27,2,87,2,True,23,2028,4,False,1
2,8,2,41,7,809,4,True,24,2028,4,False,1
2,8,7,17,9,427,2,True,25,2028,4,False,1
0,9,10,13,7,571,4,False,26,2028,4,True,1
1,1,1,12,6,128,0,False,27,2028,4,True,1
2,1,6,29,10,93,3,False,28,2028,4,True,1
1,3,7,21,1,597,3,True,29,2028,4,False,1
1,3,8,20,10,699,3,True,30,2028,4,False,2
2,10,7,20,9,281,1,False,1,2028,5,True,0
1,8,6,31,5,387,4,False,2,2028,5,True,1
2,10,9,8,5,805,0,False,3,2028,5,False,0
2,1,3,24,6,868,4,True,4,2028,5,False,1
0,2,6,11,9,889,2,False,5,2028,5,True,2
1,2,4,39,8,256,6,True,6,2028,5,False,2
2,3,2,33,8,746,2,True,7,2028,5,False,1
2,6,1,42,8,385,4,False,8,2028,5,True,1
2,1,1,15,1,305,3,False,9,2028,5,True,0
1,2,10,4,1,397,6,False,10,2028,5,False,1
2,1,3,1,8,680,3,True,11,2028,5,False,1
0,5,4,32,5,849,2,True,12,2028,5,False,2
1,7,2,11,9,925,2,False,13,2028,5,True,1
2,8,1,30,2,395,3,False,14,2028,5,True,0
2,10,4,37,9,638,2,True,15,2028,5,False,1
2,1,7,19,8,672,2,True,16,2028,5,False,1
2,7,10,36,9,95,4,True,17,2028,5,False,1
2,5,6,34,4,28,3,False,18,2028,5,False,1
2,10,6,7,1,215,7,True,19,2028,5,False,0
2,1,9,45,1,826,6,True,20,2028,5,False,2
2,3,2,20,5,811,4,True,21,2028,5,False,1
2,7,4,12,2,912,4,True,22,2028,5,False,0
2,10,5,32,8,649,3,True,23,2028,5,False,1
2,1,1,2,10,309,3,False,24,2028,5,True,1
2,7,8,22,5,80,5,True,25,2028,5,False,1
2,5,8,41,5,956,1,False,26,2028,5,False,1
2,1,6,48,2,408,5,True,27,2028,5,False,1
2,1,5,40,7,866,2,False,28,2028,5,True,2
1,1,8,24,8,837,8,False,29,2028,5,False,2
2,9,3,31,10,919,5,False,30,2028,5,True,1
2,3,3,4,1,582,3,False,31,2028,5,True,0
1,5,2,24,2,583,3,True,1,2028,6,False,1
2,10,5,43,10,653,2,True,2,2028,6,False,1
2,9,3,17,4,698,2,False,3,2028,6,True,0
0,6,3,40,5,27,2,False,4,2028,6,False,1
1,9,6,19,2,388,6,False,5,2028,6,True,1
0,8,8,40,1,64,0,False,6,2028,6,True,1
1,8,2,38,9,363,1,False,7,2028,6,True,1
2,1,4,34,1,776,3,False,8,2028,6,True,1
2,9,7,47,4,815,6,True,9,2028,6,False,1
2,6,1,33,2,394,3,False,10,2028,6,True,0
2,9,1,6,4,638,4,False,11,2028,6,False,0
2,3,10,36,8,46,1,True,12,2028,6,False,1
1,3,7,13,8,212,4,False,13,2028,6,True,1
2,6,7,47,9,949,2,True,14,2028,6,False,1
2,9,1,9,5,868,5,False,15,2028,6,True,0
1,7,1,35,7,376,3,True,16,2028,6,False,1
1,3,4,34,3,81,2,False,17,2028,6,True,1
2,3,5,16,10,81,5,False,18,2028,6,True,1
1,2,5,18,4,441,1,True,19,2028,6,False,1
1,9,4,18,10,813,3,False,20,2028,6,True,1
2,3,8,38,9,652,1,False,21,2028,6,True,2
2,5,7,43,10,811,4,False,22,2028,6,False,2
2,9,9,32,10,570,2,True,23,2028,6,False,1
2,8,7,7,1,399,3,True,24,2028,6,False,0
2,2,10,23,2,296,3,True,25,2028,6,False,1
0,3,1,23,5,625,2,False,26,2028,6,False,1
1,2,7,46,3,450,4,False,27,2028,6,False,2
1,8,1,18,2,134,1,False,28,2028,6,True,0
0,6,7,7,1,707,3,False,29,2028,6,False,1
1,6,10,42,10,140,3,False,30,2028,6,True,2
2,9,8,40,3,544,2,False,1,2028,7,True,1
2,8,9,24,1,918,5,True,2,2028,7,False,1
1,4,3,14,1,435,4,False,3,2028,7,True,1
2,4,4,5,1,182,2,True,4,2028,7,False,0
2,9,4,46,8,806,6,False,5,2028,7,False,1
2,1,9,22,3,929,5,False,6,2028,7,True,1
0,2,7,22,1,707,1,False,7,2028,7,True,2
2,2,3,10,7,356,2,True,8,2028,7,False,1
1,6,10,26,10,398,1,True,9,2028,7,False,2
2,4,5,15,3,343,2,True,10,2028,7,False,1
2,10,7,38,8,192,4,True,11,2028,7,False,1
2,3,8,41,4,806,3,True,12,2028,7,False,1
1,3,1,42,4,83,3,False,13,2028,7,False,1
2,3,2,1,5,120,6,False,14,2028,7,True,0
1,6,7,14,6,341,1,True,15,2028,7,False,1
2,8,2,36,7,994,2,True,16,2028,7,False,1
2,7,7,31,4,85,7,True,17,2028,7,False,1
2,4,9,28,8,862,0,False,18,2028,7,True,1
2,4,2,34,6,576,2,False,19,2028,7,True,1
2,10,7,35,1,618,2,False,20,2028,7,False,0
2,2,4,39,1,477,6,False,21,2028,7,True,1
1,1,2,23,9,598,2,False,22,2028,7,False,1
2,9,7,46,10,472,3,False,23,2028,7,False,1
2,2,5,44,6,278,4,True,24,2028,7,False,1
1,8,1,19,10,953,3,False,25,2028,7,False,1
2,9,5,18,8,736,3,True,26,2028,7,False,1
2,4,3,15,7,445,2,False,27,2028,7,False,1
2,8,7,1,6,998,0,True,28,2028,7,False,0
2,9,6,25,4,955,2,False,29,2028,7,False,1
2,10,8,26,7,197,6,False,30,2028,7,False,1
0,10,5,35,9,950,4,False,31,2028,7,False,2
2,5,2,15,10,299,4,False,1,2028,8,True,1
2,7,9,4,10,363,3,True,2,2028,8,False,1
2,10,8,15,7,36,4,True,3,2028,8,False,0
1,4,6,42,1,315,1,True,4,2028,8,False,1
2,1,10,38,10,221,3,True,5,2028,8,False,2
1,3,7,45,9,981,1,False,6,2028,8,True,2
0,5,9,39,4,703,3,True,7,2028,8,False,2
0,3,7,1,3,938,0,False,8,2028,8,False,1
1,7,3,22,4,793,3,False,9,2028,8,True,1
2,9,6,11,4,213,0,False,10,2028,8,False,0
1,6,7,46,10,168,4,True,11,2028,8,False,2
2,10,2,38,2,394,1,False,12,2028,8,False,0
1,1,3,37,1,907,2,False,13,2028,8,False,1
2,7,4,26,10,54,3,False,14,2028,8,True,1
1,3,10,27,1,388,2,False,15,2028,8,True,1
2,5,6,13,8,48,7,False,16,2028,8,True,1
2,10,1,7,2,794,5,True,17,2028,8,False,0
0,4,9,8,10,240,1,False,18,2028,8,True,2
2,10,5,46,5,72,1,True,19,2028,8,False,0
2,5,7,23,4,952,3,True,20,2028,8,False,1
2,5,9,26,8,810,3,True,21,2028,8,False,1
0,6,9,44,2,372,3,True,22,2028,8,False,2
2,10,1,27,10,411,4,True,23,2028,8,False,0
2,10,1,9,9,95,2,True,24,2028,8,False,0
2,6,3,46,7,513,2,False,25,2028,8,False,1
2,8,6,38,7,707,4,False,26,2028,8,True,1
0,8,2,47,1,541,1,False,27,2028,8,False,1
1,9,10,13,2,994,3,True,28,2028,8,False,1
2,8,1,7,4,136,5,True,29,2028,8,False,0
2,2,1,11,4,299,4,False,30,2028,8,True,0
1,10,5,10,3,749,5,True,31,2028,8,False,1
2,1,4,33,7,194,3,True,1,2028,9,False,1
2,10,1,39,8,765,1,False,2,2028,9,True,0
2,2,4,3,2,968,6,True,3,2028,9,False,1
2,2,3,41,4,783,6,False,4,2028,9,True,1
2,3,2,29,3,314,5,False,5,2028,9,True,1
2,10,9,37,2,470,3,True,6,2028,9,False,1
2,7,1,45,6,853,4,True,7,2028,9,False,1
2,2,7,16,4,537,2,False,8,2028,9,True,1
1,1,4,16,6,40,2,False,9,2028,9,True,1
2,6,5,44,2,92,1,True,10,2028,9,False,1
0,9,10,43,4,861,3,False,11,2028,9,False,2
2,3,5,7,6,55,3,True,12,2028,9,False,1
1,6,1,15,5,526,4,False,13,2028,9,True,1
1,3,6,38,3,918,6,False,14,2028,9,False,2
0,1,9,6,8,252,4,True,15,2028,9,False,2
1,5,2,18,7,747,4,True,16,2028,9,False,1
2,10,7,19,3,516,5,True,17,2028,9,False,0
2,4,6,2,6,225,2,True,18,2028,9,False,1
2,7,5,3,4,445,5,True,19,2028,9,False,0
2,6,4,46,5,960,1,False,20,2028,9,True,1
2,10,4,25,5,63,2,True,21,2028,9,False,0
1,7,6,36,7,110,5,False,22,2028,9,True,1
2,5,4,28,5,948,2,False,23,2028,9,False,1
2,4,5,38,3,847,4,False,24,2028,9,False,1
0,7,6,28,10,489,4,False,25,2028,9,True,2
2,7,5,32,5,624,4,True,26,2028,9,False,1
2,6,7,41,7,486,4,False,27,2028,9,True,1
1,8,9,36,5,870,1,False,28,2028,9,True,1
2,4,10,39,5,473,4,True,29,2028,9,False,1
2,10,7,36,9,614,3,True,30,2028,9,False,1
0,5,7,43,3,352,4,False,1,2028,10,False,2
0,4,4,23,6,526,1,True,2,2028,10,False,1
1,1,1,2,1,813,2,True,3,2028,10,False,1
2,8,8,10,10,489,1,True,4,2028,10,False,1
1,1,4,6,5,40,2,True,5,2028,10,False,1
2,5,1,8,8,247,4,False,6,2028,10,False,0
2,6,5,15,5,395,3,False,7,2028,10,True,1
2,6,8,45,9,149,5,False,8,2028,10,True,1
2,5,4,29,6,706,3,True,9,2028,10,False,1
2,3,8,28,8,639,4,True,10,2028,10,False,1
2,5,8,22,10,433,2,False,11,2028,10,True,1
2,8,3,34,8,814,5,True,12,2028,10,False,1
2,2,9,20,3,90,2,True,13,2028,10,False,1
1,6,3,33,7,423,2,False,14,2028,10,True,1
2,9,1,15,7,581,2,True,15,2028,10,False,0
2,8,2,7,10,626,2,False,16,2028,10,True,0
2,8,6,24,6,810,5,True,17,2028,10,False,1
2,8,10,26,7,416,3,True,18,2028,10,False,1
2,7,2,10,2,356,2,True,19,2028,10,False,0
2,8,6,15,9,663,6,False,20,2028,10,False,1
2,6,1,37,10,524,0,False,21,2028,10,False,1
0,2,1,24,10,929,1,False,22,2028,10,False,2
2,2,5,11,1,295,6,False,23,2028,10,True,1
2,8,10,40,1,911,7,True,24,2028,10,False,1
2,1,9,21,3,32,5,False,25,2028,10,True,1
2,6,8,40,3,22,5,False,26,2028,10,True,1
2,6,3,38,1,997,3,False,27,2028,10,False,1
2,4,3,15,7,243,3,True,28,2028,10,False,1
2,10,1,15,4,993,2,False,29,2028,10,True,0
0,3,3,37,10,194,2,True,30,2028,10,False,2
1,3,1,45,2,918,1,True,31,2028,10,False,1
2,1,8,14,10,404,1,False,1,2028,11,True,1
1,3,1,43,5,621,2,False,2,2028,11,True,1
2,4,5,21,6,939,4,True,3,2028,11,False,1
1,5,9,44,9,260,5,True,4,2028,11,False,2
2,3,7,20,4,566,2,False,5,2028,11,True,1
2,6,4,33,2,33,3,False,6,2028,11,True,0
1,5,9,3,5,214,3,False,7,2028,11,False,1
1,3,9,40,3,416,4,False,8,2028,11,False,2
1,6,2,23,2,450,8,False,9,2028,11,True,1
2,6,10,44,1,325,4,True,10,2028,11,False,1
0,8,10,47,10,353,4,False,11,2028,11,True,2
0,2,6,23,2,744,2,True,12,2028,11,False,2
2,1,4,27,6,429,3,True,13,2028,11,False,1
2,4,8,35,8,22,2,False,14,2028,11,False,1
2,7,7,25,3,710,0,True,15,2028,11,False,1
0,10,7,32,9,571,3,False,16,2028,11,False,1
2,3,10,22,9,471,2,False,17,2028,11,True,1
2,3,9,8,2,695,3,False,18,2028,11,True,1
2,5,5,38,8,838,1,False,19,2028,11,True,1
2,5,6,18,10,766,3,False,20,2028,11,False,1
2,10,1,28,5,788,0,False,21,2028,11,True,0
2,3,6,28,4,891,2,False,22,2028,11,True,1
0,9,2,11,10,514,3,True,23,2028,11,False,1
2,4,6,12,5,436,3,False,24,2028,11,True,1
1,3,9,2,4,410,0,True,25,2028,11,False,1
2,2,8,37,8,392,5,False,26,2028,11,True,2
2,10,9,4,4,647,2,False,27,2028,11,True,0
2,9,10,41,10,71,5,False,28,2028,11,True,1
2,4,8,45,6,395,3,True,29,2028,11,False,1
2,3,3,45,2,414,3,True,30,2028,11,False,1
0,7,8,47,5,942,3,False,1,2028,12,True,2
2,8,6,34,6,161,2,True,2,2028,12,False,1
2,2,6,23,5,105,5,True,3,2028,12,False,1
2,7,6,13,2,483,2,True,4,2028,12,False,0
2,5,3,7,7,65,2,False,5,2028,12,False,0
0,5,10,32,4,863,2,False,6,2028,12,True,2
2,3,1,23,8,257,3,True,7,2028,12,False,1
2,5,4,8,7,29,2,True,8,2028,12,False,0
2,2,10,47,7,683,2,True,9,2028,12,False,2
2,4,6,47,9,592,2,False,10,2028,12,True,1
2,6,10,37,1,549,1,False,11,2028,12,True,1
2,1,2,34,10,617,3,True,12,2028,12,False,1
2,10,7,48,6,668,0,True,13,2028,12,False,1
2,4,7,29,6,932,1,True,14,2028,12,False,1
2,6,4,37,6,761,6,False,15,2028,12,True,1
1,9,4,23,6,659,1,False,16,2028,12,True,1
2,2,1,38,10,635,5,True,17,2028,12,False,1
1,7,2,29,7,717,2,True,18,2028,12,False,1
1,6,9,44,10,928,5,True,19,2028,12,False,2
2,2,10,5,6,197,3,False,20,2028,12,False,1
2,8,8,40,1,888,0,True,21,2028,12,False,1
2,7,8,11,3,25,1,False,22,2028,12,True,0
1,5,9,14,2,872,3,False,23,2028,12,True,1
2,5,7,42,6,326,0,True,24,2028,12,False,1
2,7,9,2,8,567,1,True,25,2028,12,False,1
2,9,10,35,3,346,0,True,26,2028,12,False,1
0,9,2,45,10,375,4,False,27,2028,12,True,1
2,9,6,35,8,812,1,False,28,2028,12,True,1
2,6,3,42,8,414,0,False,29,2028,12,True,1
2,10,6,28,5,319,2,False,30,2028,12,True,0
2,6,3,8,8,545,4,True,31,2028,12,False,1
2,3,8,32,6,768,4,False,1,2029,1,False,1
1,1,4,4,5,304,4,False,2,2029,1,True,1
1,7,10,45,9,349,1,True,3,2029,1,False,2
1,4,6,7,7,69,3,False,4,2029,1,False,1
2,1,9,39,8,792,2,False,5,2029,1,True,2
2,8,2,48,1,987,1,False,6,2029,1,True,1
2,6,2,27,2,641,0,False,7,2029,1,True,0
2,6,7,37,8,728,4,False,8,2029,1,False,1
2,2,2,17,9,397,2,False,9,2029,1,True,1
2,1,2,10,4,783,2,True,10,2029,1,False,1
2,2,4,4,10,619,1,True,11,2029,1,False,1
2,4,9,23,10,844,3,False,12,2029,1,False,1
2,2,8,14,9,557,4,True,13,2029,1,False,1
0,1,2,5,4,793,6,True,14,2029,1,False,1
2,7,8,2,10,163,2,True,15,2029,1,False,1
0,8,4,46,10,79,2,True,16,2029,1,False,1
1,6,2,24,10,887,3,False,17,2029,1,True,1
2,4,10,18,9,799,2,False,18,2029,1,False,1
2,6,7,27,7,94,1,True,19,2029,1,False,1
2,3,6,24,2,22,1,True,20,2029,1,False,1
1,8,10,29,9,594,2,True,21,2029,1,False,1
2,10,5,11,4,767,3,False,22,2029,1,False,0
0,2,1,48,8,467,6,False,23,2029,1,True,2
2,5,2,18,7,977,1,True,24,2029,1,False,1
1,1,8,48,7,760,1,False,25,2029,1,False,2
1,6,1,4,8,921,2,False,26,2029,1,False,1
2,2,3,33,1,294,3,False,27,2029,1,False,1
2,4,2,14,5,549,1,False,28,2029,1,False,0
2,6,5,44,2,611,3,True,29,2029,1,False,1
2,10,4,42,2,234,7,False,30,2029,1,True,0
2,8,7,32,1,702,0,False,31,2029,1,True,1
1,8,5,4,5,504,1,False,1,2029,2,False,1
2,6,8,20,2,348,4,False,2,2029,2,True,1
0,4,4,21,4,274,3,False,3,2029,2,True,1
1,8,6,3,3,406,4,False,4,2029,2,True,1
2,8,4,25,3,145,1,True,5,2029,2,False,0
0,10,2,4,2,786,3,False,6,2029,2,True,0
2,1,1,47,6,603,4,False,7,2029,2,False,1
1,4,1,11,2,569,4,False,8,2029,2,False,1
2,4,8,16,8,343,3,True,9,2029,2,False,1
2,7,4,36,8,223,3,True,10,2029,2,False,1
2,7,5,6,5,191,3,True,11,2029,2,False,0
2,8,8,31,10,754,2,False,12,2029,2,True,1
2,5,7,40,7,236,2,False,13,2029,2,False,1
2,7,8,13,4,264,4,True,14,2029,2,False,1
2,8,8,23,1,355,3,False,15,2029,2,True,0
0,9,6,4,2,722,2,False,16,2029,2,False,1
2,3,10,37,10,317,2,False,17,2029,2,True,2
2,3,2,42,10,851,4,False,18,2029,2,True,1
2,4,6,37,4,201,1,False,19,2029,2,True,1
1,5,1,44,1,353,6,False,20,2029,2,True,1
0,10,1,33,8,530,3,True,21,2029,2,False,1
2,1,3,42,9,402,2,False,22,2029,2,True,1
2,7,3,29,4,736,3,False,23,2029,2,True,1
2,9,5,37,10,892,5,False,24,2029,2,False,1
2,8,1,19,3,218,3,False,25,2029,2,True,0
1,5,10,20,2,351,2,False,26,2029,2,True,1
2,4,6,32,5,184,0,True,27,2029,2,False,1
0,7,7,44,3,261,4,False,28,2029,2,True,2
2,5,10,16,10,919,4,True,1,2029,3,False,1
0,7,3,5,7,661,3,True,2,2029,3,False,1
2,1,4,46,6,246,6,False,3,2029,3,True,1
1,1,10,12,1,653,3,False,4,2029,3,False,1
0,10,10,45,8,575,1,True,5,2029,3,False,2
0,3,10,21,2,470,1,True,6,2029,3,False,2
2,2,10,14,5,215,4,False,7,2029,3,False,1
2,2,10,37,9,889,3,True,8,2029,3,False,2
2,7,3,22,8,223,1,False,9,2029,3,True,0
2,10,1,30,2,998,1,False,10,2029,3,True,0
2,2,8,23,9,477,1,False,11,2029,3,True,1
2,4,10,5,5,849,2,True,12,2029,3,False,1
2,2,10,29,10,276,3,True,13,2029,3,False,2
2,6,2,30,6,548,1,False,14,2029,3,True,1
2,8,1,18,3,291,2,False,15,2029,3,True,0
2,10,8,46,3,28,2,True,16,2029,3,False,1
2,4,7,1,10,780,4,False,17,2029,3,True,1
2,5,7,39,8,968,2,True,18,2029,3,False,1
2,4,4,17,10,220,3,False,19,2029,3,True,1
2,3,9,3,10,78,3,True,20,2029,3,False,1
0,5,6,42,2,906,2,False,21,2029,3,False,2
0,9,2,7,2,412,3,True,22,2029,3,False,0
0,8,1,27,5,671,2,True,23,2029,3,False,1
1,8,1,28,6,138,2,True,24,2029,3,False,1
2,8,9,44,2,572,1,True,25,2029,3,False,1
2,8,4,31,5,418,5,False,26,2029,3,False,1
2,7,5,15,7,853,8,False,27,2029,3,False,1
2,8,3,48,10,350,4,True,28,2029,3,False,1
2,8,4,8,10,286,1,True,29,2029,3,False,0
2,8,8,6,8,539,5,False,30,2029,3,True,1
2,10,4,28,7,714,4,False,31,2029,3,False,1
2,7,9,4,8,499,1,False,1,2029,4,True,1
1,1,9,30,9,153,5,True,2,2029,4,False,2
2,4,6,43,5,712,1,True,3,2029,4,False,1
2,4,2,17,5,935,3,False,4,2029,4,True,1
2,5,10,34,10,954,3,True,5,2029,4,False,2
2,10,7,6,4,374,5,False,6,2029,4,True,0
2,6,9,36,9,603,2,True,7,2029,4,False,1
0,4,6,35,5,517,1,False,8,2029,4,True,2
2,2,3,39,2,644,1,True,9,2029,4,False,1
2,6,7,39,10,126,0,False,10,2029,4,True,1
2,8,5,16,8,309,5,False,11,2029,4,True,1
2,8,1,2,7,844,5,False,12,2029,4,True,0
1,7,3,8,8,648,2,True,13,2029,4,False,1
2,6,5,15,3,651,3,False,14,2029,4,True,1
1,2,7,27,4,166,3,False,15,2029,4,True,1
0,7,3,16,5,346,1,False,16,2029,4,True,1
1,5,6,1,6,434,2,False,17,2029,4,True,1
2,6,5,10,1,229,3,False,18,2029,4,True,0
2,10,1,7,4,315,7,False,19,2029,4,False,0
2,8,10,48,10,417,4,True,20,2029,4,False,1
2,8,6,10,5,122,2,False,21,2029,4,False,0
1,3,8,12,7,655,2,False,22,2029,4,True,1
1,7,1,17,5,776,1,True,23,2029,4,False,1
1,1,2,45,1,527,2,True,24,2029,4,False,1
1,1,4,12,7,910,4,True,25,2029,4,False,1
2,7,2,15,8,887,1,False,26,2029,4,True,0
2,10,9,46,7,228,7,False,27,2029,4,True,1
2,9,10,32,4,952,1,False,28,2029,4,True,1
0,7,8,32,8,447,4,False,29,2029,4,True,2
1,10,8,26,5,412,2,True,30,2029,4,False,1
2,5,4,14,10,845,1,True,1,2029,5,False,1
1,8,5,26,9,935,7,True,2,2029,5,False,1
1,2,4,5,10,128,5,True,3,2029,5,False,1
0,9,9,38,5,908,4,True,4,2029,5,False,2
1,6,2,46,1,367,4,True,5,2029,5,False,1
2,9,8,4,9,69,3,False,6,2029,5,True,0
2,2,2,28,5,935,5,False,7,2029,5,True,1
2,3,1,1,6,124,2,False,8,2029,5,False,0
2,8,10,13,4,439,3,False,9,2029,5,False,1
2,1,3,43,6,392,5,False,10,2029,5,True,1
2,10,9,3,8,46,5,True,11,2029,5,False,0
1,7,3,25,3,987,3,False,12,2029,5,True,1
2,7,9,42,5,819,2,False,13,2029,5,True,1
0,1,7,16,2,788,0,True,14,2029,5,False,2
2,9,10,21,2,292,3,True,15,2029,5,False,1
2,8,1,13,7,668,2,False,16,2029,5,False,0
2,4,10,44,10,359,0,True,17,2029,5,False,2
2,10,5,36,10,320,1,False,18,2029,5,True,1
2,5,9,8,10,499,1,False,19,2029,5,True,1
2,2,3,44,6,853,2,True,20,2029,5,False,1
2,9,9,19,4,563,3,True,21,2029,5,False,1
2,6,5,47,5,576,1,True,22,2029,5,False,1
2,3,9,16,1,284,2,True,23,2029,5,False,1
1,7,10,12,7,561,5,True,24,2029,5,False,1
2,9,6,20,8,615,6,False,25,2029,5,False,1
2,3,9,18,9,185,5,True,26,2029,5,False,1
1,2,7,12,8,335,6,False,27,2029,5,True,2
2,7,7,48,5,20,1,True,28,2029,5,False,1
0,7,8,25,3,780,1,False,29,2029,5,False,1
1,4,7,11,10,280,7,True,30,2029,5,False,1
1,9,9,22,9,82,2,True,31,2029,5,False,1
2,8,9,46,6,502,2,False,1,2029,6,False,1
1,1,6,34,5,695,3,False,2,2029,6,False,2
1,1,7,13,3,340,4,True,3,2029,6,False,1
2,5,2,46,6,865,4,False,4,2029,6,False,1
2,6,9,38,3,220,2,False,5,2029,6,True,1
2,3,1,12,10,241,1,False,6,2029,6,True,1
1,9,1,39,6,171,3,True,7,2029,6,False,1
2,10,3,36,4,663,2,True,8,2029,6,False,0
1,6,6,28,2,645,4,False,9,2029,6,True,1
2,4,5,27,8,481,5,False,10,2029,6,True,1
1,7,2,39,4,236,1,True,11,2029,6,False,1
2,8,9,13,9,215,7,False,12,2029,6,True,1
2,9,10,43,7,812,3,False,13,2029,6,True,1
2,6,4,40,2,221,1,True,14,2029,6,False,1
2,6,4,27,4,666,8,False,15,2029,6,True,1
2,8,5,31,5,253,2,True,16,2029,6,False,0
2,5,8,2,3,160,3,False,17,2029,6,True,0
2,3,10,18,9,727,3,False,18,2029,6,True,1
0,3,4,26,5,517,6,False,19,2029,6,False,2
1,6,5,42,2,574,2,True,20,2029,6,False,1
2,2,4,31,3,76,4,True,21,2029,6,False,1
2,6,6,38,9,951,1,True,22,2029,6,False,1
